HDI,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Guinea-Bissau,0.020289214,0.020289214,0.020289214,0.020289214,0.020289214,0.020289214,0.020289214,0.020289214,0.020289214,0.020289214,0.020289214,0.020289214,0.020289214,0.020289214,0.020289214,0.020289214,0.020289214,0.020289214,0.020289214,0.020289214,0.020289214,0.020512789,0.020736363,0.020959937,0.021183512,0.021407086,0.02163066,0.021854235,0.022077809,0.022301383,0.022524958,0.022524958,0.022524958,0.022524958,0.022524958,0.022524958,0.022524958,0.022524958,0.022524958,0.022524958,0.022524958,0.022524958,0.022524958,0.022524958,0.022524958,0.022524958,0.022524958,0.022524958,0.022524958,0.022524958,0.022524958,0.022524958,0.022524958,0.022524958,0.022524958,0.022524958,0.02299633,0.023467703,0.023939076,0.024410449,0.024410449,0.024410449,0.024410449,0.024410449,0.024410449,0.024410449,0.024410449,0.024410449,0.024410449,0.0246861,0.024961751,0.025237402,0.025513054,0.025788705,0.026064356,0.026340007,0.026615658,0.02689131,0.027166961,0.027442612,0.027718263,0.028400204,0.029082145,0.029764086,0.030446026,0.031127967,0.03254853,0.033969092,0.035389654,0.036810217,0.038230779,0.041274411,0.044318044,0.047361676,0.050405309,0.053448941,0.056306587,0.059164233,0.062021878,0.064879524,0.06773717,0.069755903,0.071774637,0.073793371,0.075812105,0.077830839,0.079778863,0.081726888,0.083674913,0.085622938,0.087570963,0.089479521,0.091388079,0.093296637,0.095205195,0.097113753,0.100414955,0.103716157,0.107017358,0.11031856,0.113619761,0.115172606,0.116725451,0.118278296,0.119831141,0.121383985,0.122354956,0.123325927,0.124296898,0.125267869,0.12623884,0.128842949,0.131447057,0.134051166,0.136655274,0.139259383,0.143065822,0.146872262,0.150678702,0.154485141,0.158291581,0.163090874,0.167890168,0.172689462,0.177488755,0.182288049,0.185743828,0.189199608,0.192655387,0.196111166,0.199566945
Guyana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201740447,0.20552965,0.209318852,0.213108055,0.216897257,0.22068646,0.224194358,0.227702255,0.231210153,0.23471805,0.238225948,0.240845434,0.243464921,0.246084408,0.248703894,0.251323381,0.253953372,0.256583362,0.259213353,0.261843343,0.264473334,0.267957715,0.271442096,0.274926477,0.278410858,0.281895239,0.28395657,0.286017902,0.288079233,0.290140564,0.292201895,0.293256549,0.294311202,0.295365856,0.29642051,0.297475163,0.299061835,0.300648507,0.302235179,0.303821851,0.305408523,0.310573127,0.315737732,0.320902336,0.32606694,0.331231544,0.334986389,0.338741234,0.342496079,0.346250924,0.350005769,0.352442315,0.354878862,0.357315408,0.359751954,0.3621885,0.366484599,0.370780699,0.375076798,0.379372898,0.383668997,0.384339706,0.385010416,0.385681125,0.386351834,0.387022543,0.391895807,0.39676907,0.401642333,0.406515596,0.41138886
Haiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088722584,0.090332255,0.091941927,0.093551599,0.095161271,0.096770943,0.09813761,0.099504278,0.100870946,0.102237614,0.103604282,0.105323139,0.107041997,0.108760854,0.110479711,0.112198569,0.11408776,0.115976951,0.117866143,0.119755334,0.121644525,0.124076589,0.126508653,0.128940716,0.13137278,0.133804844,0.136850993,0.139897143,0.142943292,0.145989441,0.149035591,0.153025652,0.157015712,0.161005773,0.164995833,0.168985894,0.170136786,0.171287679,0.172438571,0.173589463,0.174740356,0.175940244,0.177140132,0.178340021,0.179539909,0.180739797,0.182965433,0.185191068,0.187416703,0.189642338,0.191867974,0.194186878,0.196505783,0.198824687,0.201143592,0.203462496,0.196569751,0.189677006,0.182784261,0.175891516,0.168998771,0.183265869,0.197532968,0.211800066,0.226067164,0.240334262,0.241783651,0.24323304,0.244682429,0.246131818,0.247581206
Honduras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079024293,0.080249746,0.081475199,0.082700651,0.083926104,0.085151557,0.08637701,0.087602463,0.088827916,0.090053369,0.091278821,0.092504274,0.093729727,0.095502715,0.097275704,0.099048692,0.10082168,0.10097961,0.10113754,0.10129547,0.1014534,0.101610269,0.101767137,0.101924006,0.102080874,0.102237743,0.103912528,0.105587313,0.107262099,0.108936884,0.110611669,0.112286455,0.11396124,0.115636025,0.117310811,0.118985596,0.120660381,0.122335167,0.123806818,0.125278469,0.126750121,0.128221772,0.129693424,0.131444172,0.133194921,0.13494567,0.136696419,0.138447167,0.144243914,0.15004066,0.155837407,0.161634153,0.167430899,0.172905432,0.178379965,0.183854498,0.18932903,0.194803563,0.196335394,0.197867226,0.199399057,0.200930889,0.20246272,0.209394789,0.216326858,0.223258927,0.230190996,0.237123065,0.24187414,0.246625215,0.25137629,0.256127365,0.260878441,0.262577746,0.264277051,0.265976356,0.267675661,0.269374966,0.27239569,0.275416414,0.278437138,0.281457862,0.284478586,0.287366384,0.290254181,0.293141979,0.296029777,0.298917574,0.302480953,0.306044331,0.309607709,0.313171088,0.316734466,0.318595767,0.320457068,0.322318368,0.324179669,0.32604097,0.330321867,0.334602764,0.338883661,0.343164558,0.347445455,0.350284072,0.353122689,0.355961306,0.358799923,0.361638539
Hong Kong,0.025284142,0.025284142,0.025284142,0.025284142,0.025284142,0.025284142,0.025284142,0.025284142,0.025284142,0.025284142,0.025284142,0.025553734,0.025823325,0.026092916,0.026362508,0.026632099,0.02690169,0.027171282,0.027440873,0.027710464,0.027980056,0.030384287,0.032788519,0.035192751,0.037596983,0.040001214,0.042405446,0.044809678,0.04721391,0.049618142,0.052022373,0.05414998,0.056277586,0.058405193,0.060532799,0.062660406,0.064788012,0.066915619,0.069043225,0.071170832,0.073298438,0.075426045,0.077553651,0.079681258,0.084555506,0.089429754,0.094304003,0.099178251,0.104052499,0.108926747,0.113800996,0.118675244,0.123549492,0.12842374,0.133297988,0.138172237,0.142721091,0.147269944,0.151818798,0.156367652,0.159864431,0.16336121,0.166857988,0.170354767,0.174169062,0.177983356,0.181797651,0.185611945,0.18942624,0.194634465,0.199842689,0.205050914,0.210259139,0.215467364,0.220675589,0.225883814,0.231092039,0.236300264,0.241508489,0.246716713,0.251924938,0.256073305,0.260221672,0.264370038,0.268518405,0.272666771,0.276119417,0.279572062,0.283024708,0.286477354,0.289929999,0.297194365,0.30445873,0.311723096,0.318987462,0.326251827,0.333063389,0.339874951,0.346686512,0.353498074,0.360309636,0.366349307,0.372388978,0.37842865,0.384468321,0.390507993,0.40324887,0.415989748,0.428730625,0.441471502,0.45421238,0.461846834,0.469481289,0.477115743,0.484750198,0.492384653,0.501761227,0.511137802,0.520514377,0.529890951,0.539267526,0.544756955,0.550246385,0.555735814,0.561225243,0.566714673,0.571268133,0.575821594,0.580375055,0.584928515,0.589481976,0.610001028,0.63052008,0.651039132,0.671558184,0.692077237,0.702082865,0.712088493,0.722094121,0.732099749,0.742105377,0.754776955,0.767448533,0.780120111,0.792791689,0.805463267,0.812166887,0.818870507,0.825574127,0.832277747,0.838981367
Hungary,0.106725215,0.107727214,0.108729213,0.109731212,0.110733211,0.111735211,0.11273721,0.113739209,0.114741208,0.115743207,0.116745207,0.118611516,0.120477826,0.122344136,0.124210445,0.126076755,0.127943065,0.129809374,0.131675684,0.133541994,0.135408304,0.137908847,0.140409391,0.142909934,0.145410477,0.147911021,0.150411564,0.152912108,0.155412651,0.157913195,0.160413738,0.161958365,0.163502992,0.165047618,0.166592245,0.168136872,0.169681499,0.171226125,0.172770752,0.174315379,0.175860005,0.177404632,0.178949259,0.180493886,0.182722908,0.184951931,0.187180953,0.189409975,0.191638998,0.19386802,0.196097043,0.198326065,0.200555088,0.20278411,0.205013133,0.207242155,0.212254508,0.217266861,0.222279213,0.227291566,0.228692139,0.230092713,0.231493286,0.232893859,0.237190587,0.241487315,0.245784043,0.250080771,0.254377499,0.257578594,0.26077969,0.263980785,0.26718188,0.270382975,0.273584071,0.276785166,0.279986261,0.283187357,0.286388452,0.289589547,0.292790643,0.299614776,0.306438909,0.313263043,0.320087176,0.32691131,0.331731861,0.336552413,0.341372965,0.346193516,0.351014068,0.355735756,0.360457444,0.365179132,0.36990082,0.374622508,0.377918075,0.381213643,0.38450921,0.387804777,0.391100344,0.39462179,0.398143236,0.401664682,0.405186128,0.408707574,0.411966062,0.415224551,0.41848304,0.421741529,0.425000018,0.427798036,0.430596054,0.433394072,0.43619209,0.438990108,0.441338991,0.443687873,0.446036756,0.448385639,0.450734522,0.452379355,0.454024189,0.455669023,0.457313856,0.45895869,0.466121838,0.473284986,0.480448133,0.487611281,0.494774429,0.499743703,0.504712977,0.509682251,0.514651524,0.519620798,0.524045976,0.528471154,0.532896332,0.53732151,0.541746688,0.551257057,0.560767426,0.570277796,0.579788165,0.589298535,0.592408354,0.595518174,0.598627994,0.601737814,0.604847634
Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326099718,0.331841987,0.337584256,0.343326525,0.349068793,0.354811062,0.358804936,0.362798809,0.366792682,0.370786556,0.374780429,0.378859586,0.382938742,0.387017899,0.391097056,0.395176212,0.398350118,0.401524024,0.404697931,0.407871837,0.411045743,0.418788683,0.426531623,0.434274563,0.442017503,0.449760443,0.457869943,0.465979443,0.474088943,0.482198443,0.490307942,0.496188223,0.502068504,0.507948785,0.513829066,0.519709347,0.52597268,0.532236014,0.538499347,0.544762681,0.551026014,0.555541935,0.560057855,0.564573775,0.569089695,0.573605616,0.583299913,0.592994211,0.602688508,0.612382806,0.622077104,0.633070055,0.644063007,0.655055959,0.666048911,0.677041862,0.680747809,0.684453755,0.688159701,0.691865648,0.695571594,0.707618184,0.719664774,0.731711364,0.743757954,0.755804544,0.778961554,0.802118564,0.825275574,0.848432584,0.871589595
India,0.023577802,0.023755348,0.023932895,0.024110441,0.024287988,0.024465535,0.024643081,0.024820628,0.024998174,0.025175721,0.025353267,0.025521466,0.025689664,0.025857862,0.02602606,0.026194258,0.026362456,0.026530654,0.026698852,0.02686705,0.027035248,0.027760264,0.028485279,0.029210294,0.02993531,0.030660325,0.031385341,0.032110356,0.032835372,0.033560387,0.034285403,0.03457865,0.034871898,0.035165146,0.035458394,0.035751642,0.03604489,0.036338138,0.036631386,0.036924634,0.037217882,0.037511129,0.037804377,0.038097625,0.039296003,0.04049438,0.041692758,0.042891136,0.044089513,0.045287891,0.046486268,0.047684646,0.048883023,0.050081401,0.051279778,0.052478156,0.054261749,0.056045341,0.057828934,0.059612526,0.061365001,0.063117475,0.064869949,0.066622423,0.067840203,0.069057982,0.070275761,0.071493541,0.07271132,0.074476112,0.076240904,0.078005696,0.079770489,0.081535281,0.083300073,0.085064865,0.086829657,0.088594449,0.090359241,0.092124033,0.093888825,0.095109594,0.096330362,0.09755113,0.098771898,0.099992666,0.102359874,0.104727082,0.107094291,0.109461499,0.111828707,0.113989915,0.116151122,0.11831233,0.120473538,0.122634746,0.126000186,0.129365627,0.132731068,0.136096508,0.139461949,0.142364945,0.145267941,0.148170938,0.151073934,0.15397693,0.157288739,0.160600547,0.163912356,0.167224165,0.170535973,0.173582235,0.176628497,0.179674759,0.18272102,0.185767282,0.189292711,0.19281814,0.196343568,0.199868997,0.203394426,0.207681212,0.211967998,0.216254784,0.22054157,0.224828356,0.23039666,0.235964963,0.241533266,0.247101569,0.252669873,0.256542324,0.260414776,0.264287227,0.268159679,0.27203213,0.276306861,0.280581591,0.284856322,0.289131052,0.293405783,0.304498859,0.315591935,0.326685011,0.337778087,0.348871163,0.352168604,0.355466045,0.358763486,0.362060927,0.365358368
Indonesia,0.022710163,0.022848832,0.022987502,0.023126172,0.023264841,0.023403511,0.023542181,0.023680851,0.02381952,0.02395819,0.02409686,0.024057987,0.024019114,0.023980242,0.023941369,0.023902496,0.023863624,0.023824751,0.023785878,0.023747005,0.023708133,0.023846558,0.023984983,0.024123408,0.024261832,0.024400257,0.024538682,0.024677107,0.024815532,0.024953957,0.025092382,0.025835603,0.026578825,0.027322046,0.028065267,0.028808488,0.02955171,0.030294931,0.031038152,0.031781374,0.032524595,0.033267816,0.034011038,0.034754259,0.0366183,0.038482341,0.040346382,0.042210423,0.044074464,0.045938506,0.047802547,0.049666588,0.051530629,0.05339467,0.055258711,0.057122752,0.057975223,0.058827694,0.059680165,0.060532636,0.062273786,0.064014937,0.065756088,0.067497239,0.069629404,0.071761568,0.073893733,0.076025897,0.078158062,0.079048935,0.079939809,0.080830682,0.081721556,0.08261243,0.083503303,0.084394177,0.08528505,0.086175924,0.087066798,0.087957671,0.088848545,0.09144512,0.094041696,0.096638272,0.099234848,0.101831423,0.104268753,0.106706083,0.109143413,0.111580743,0.114018073,0.118033227,0.122048382,0.126063536,0.130078691,0.134093845,0.139384019,0.144674193,0.149964367,0.155254541,0.160544715,0.165099206,0.169653698,0.174208189,0.17876268,0.183317171,0.187947299,0.192577426,0.197207554,0.201837681,0.206467809,0.210095502,0.213723195,0.217350889,0.220978582,0.224606275,0.230771749,0.236937223,0.243102697,0.249268171,0.255433645,0.260340102,0.265246559,0.270153016,0.275059472,0.279965929,0.28353277,0.287099611,0.290666452,0.294233293,0.297800134,0.305868821,0.313937508,0.322006195,0.330074883,0.33814357,0.34643768,0.354731791,0.363025901,0.371320011,0.379614121,0.383816716,0.388019311,0.392221906,0.396424501,0.400627096,0.403359778,0.40609246,0.408825142,0.411557825,0.414290507
Iran,0.03393022,0.034112377,0.034294534,0.034476691,0.034658848,0.034841005,0.035023162,0.035205319,0.035387476,0.035569634,0.035751791,0.035751791,0.035751791,0.035751791,0.035751791,0.035751791,0.035751791,0.035751791,0.035751791,0.035751791,0.035751791,0.035936298,0.036120806,0.036305314,0.036489822,0.03667433,0.036858838,0.037043346,0.037227854,0.037412362,0.03759687,0.03760247,0.037608071,0.037613671,0.037619272,0.037624872,0.037630473,0.037636073,0.037641674,0.037647274,0.037652875,0.037658475,0.037664076,0.037669676,0.037667323,0.03766497,0.037662617,0.037660264,0.037657912,0.037655559,0.037653206,0.037650853,0.0376485,0.037646147,0.037643794,0.037641441,0.039744614,0.041847786,0.043950959,0.046054131,0.047019689,0.047985247,0.048950806,0.049916364,0.052375918,0.054835472,0.057295025,0.059754579,0.062214133,0.064457834,0.066701535,0.068945235,0.071188936,0.073432637,0.075676338,0.077920038,0.080163739,0.08240744,0.084651141,0.086894841,0.089138542,0.090108588,0.091078634,0.09204868,0.093018726,0.093988772,0.096753082,0.099517393,0.102281704,0.105046014,0.107810325,0.111605652,0.11540098,0.119196307,0.122991635,0.126786962,0.131934195,0.137081427,0.14222866,0.147375893,0.152523126,0.158205336,0.163887547,0.169569758,0.175251968,0.180934179,0.185614784,0.190295389,0.194975995,0.1996566,0.204337205,0.210508031,0.216678857,0.222849683,0.229020509,0.235191335,0.239966018,0.244740701,0.249515384,0.254290067,0.259064749,0.267070608,0.275076466,0.283082324,0.291088183,0.299094041,0.305486227,0.311878413,0.318270599,0.324662785,0.331054971,0.340280662,0.349506352,0.358732043,0.367957733,0.377183424,0.386223961,0.395264498,0.404305035,0.413345572,0.422386109,0.429791518,0.437196927,0.444602336,0.452007745,0.459413154,0.470093622,0.48077409,0.491454558,0.502135026,0.512815494
Iraq,0.023680183,0.023863751,0.024047318,0.024230885,0.024414452,0.024598019,0.024781587,0.024965154,0.025148721,0.025332288,0.025515855,0.025736955,0.025958054,0.026179153,0.026400252,0.026621351,0.02684245,0.027063549,0.027284648,0.027505747,0.027726846,0.027850756,0.027974666,0.028098576,0.028222486,0.028346396,0.028470306,0.028594217,0.028718127,0.028842037,0.028965947,0.02907856,0.029191174,0.029303788,0.029416402,0.029529015,0.029641629,0.029754243,0.029866857,0.02997947,0.030092084,0.030204698,0.030317312,0.030429925,0.030329309,0.030228692,0.030128076,0.030027459,0.029926842,0.029826226,0.029725609,0.029624992,0.029524376,0.029423759,0.029323143,0.029222526,0.032472117,0.035721708,0.038971299,0.042220891,0.042072206,0.041923521,0.041774836,0.041626151,0.043799359,0.045972567,0.048145774,0.050318982,0.05249219,0.054453716,0.056415243,0.05837677,0.060338296,0.062299823,0.06426135,0.066222876,0.068184403,0.07014593,0.072107456,0.074068983,0.07603051,0.079616578,0.083202646,0.086788714,0.090374783,0.093960851,0.097866426,0.101772001,0.105677577,0.109583152,0.113488727,0.116874866,0.120261005,0.123647143,0.127033282,0.130419421,0.135751398,0.141083374,0.146415351,0.151747328,0.157079304,0.164366392,0.17165348,0.178940568,0.186227655,0.193514743,0.201354918,0.209195093,0.217035268,0.224875442,0.232715617,0.238014086,0.243312554,0.248611023,0.253909491,0.25920796,0.258713756,0.258219551,0.257725347,0.257231142,0.256736938,0.25734108,0.257945223,0.258549365,0.259153507,0.25975765,0.265210601,0.270663552,0.276116504,0.281569455,0.287022407,0.287238558,0.28745471,0.287670862,0.287887013,0.288103165,0.293026143,0.297949121,0.302872099,0.307795077,0.312718055,0.31533165,0.317945246,0.320558841,0.323172437,0.325786032,0.331106229,0.336426426,0.341746623,0.34706682,0.352387017
Ireland,0.149688386,0.152099887,0.154511388,0.156922889,0.15933439,0.16174589,0.164157391,0.166568892,0.168980393,0.171391894,0.173803394,0.175661631,0.177519868,0.179378105,0.181236342,0.183094579,0.184952816,0.186811053,0.18866929,0.190527527,0.192385764,0.19467829,0.196970816,0.199263342,0.201555869,0.203848395,0.206140921,0.208433447,0.210725974,0.2130185,0.215311026,0.217459836,0.219608645,0.221757455,0.223906264,0.226055074,0.228203884,0.230352693,0.232501503,0.234650313,0.236799122,0.238947932,0.241096741,0.243245551,0.246229156,0.249212762,0.252196367,0.255179973,0.258163578,0.261147184,0.264130789,0.267114394,0.270098,0.273081605,0.276065211,0.279048816,0.281773558,0.284498301,0.287223043,0.289947786,0.291013345,0.292078904,0.293144464,0.294210023,0.295686776,0.297163529,0.298640282,0.300117035,0.301593788,0.304880593,0.308167397,0.311454201,0.314741006,0.31802781,0.321314614,0.324601419,0.327888223,0.331175027,0.334461832,0.337748636,0.34103544,0.345417033,0.349798626,0.35418022,0.358561813,0.362943406,0.367548429,0.372153453,0.376758477,0.381363501,0.385968525,0.389037708,0.392106891,0.395176074,0.398245258,0.401314441,0.405149535,0.408984629,0.412819723,0.416654816,0.42048991,0.423911214,0.427332518,0.430753822,0.434175126,0.43759643,0.440738213,0.443879996,0.447021779,0.450163562,0.453305345,0.457619787,0.461934229,0.466248671,0.470563113,0.474877556,0.480841329,0.486805101,0.492768874,0.498732647,0.50469642,0.509152608,0.513608797,0.518064985,0.522521173,0.526977361,0.534221878,0.541466394,0.54871091,0.555955427,0.563199943,0.572209489,0.581219034,0.59022858,0.599238126,0.608247671,0.614934977,0.621622284,0.62830959,0.634996896,0.641684202,0.660686583,0.679688964,0.698691345,0.717693726,0.736696107,0.736919529,0.73714295,0.737366371,0.737589792,0.737813213
Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344420099,0.34759648,0.35077286,0.353949241,0.357125621,0.360302002,0.364211612,0.368121222,0.372030833,0.375940443,0.379850053,0.384485718,0.389121383,0.393757048,0.398392713,0.403028378,0.408289977,0.413551576,0.418813175,0.424074774,0.429336373,0.43432585,0.439315327,0.444304804,0.449294281,0.454283758,0.461372407,0.468461056,0.475549705,0.482638354,0.489727003,0.494278914,0.498830824,0.503382735,0.507934645,0.512486556,0.518881882,0.525277208,0.531672534,0.53806786,0.544463185,0.548275649,0.552088112,0.555900576,0.55971304,0.563525503,0.569820523,0.576115543,0.582410563,0.588705583,0.595000603,0.601762871,0.608525139,0.615287407,0.622049675,0.628811942,0.644979512,0.661147083,0.677314653,0.693482223,0.709649793,0.721381541,0.73311329,0.744845039,0.756576788,0.768308537,0.778106294,0.787904051,0.797701808,0.807499565,0.817297322
Italy,0.080087805,0.081423387,0.082758969,0.084094552,0.085430134,0.086765716,0.088101298,0.08943688,0.090772462,0.092108045,0.093443627,0.096290957,0.099138286,0.101985616,0.104832945,0.107680275,0.110527605,0.113374934,0.116222264,0.119069593,0.121916923,0.124053038,0.126189153,0.128325267,0.130461382,0.132597497,0.134733612,0.136869727,0.139005841,0.141141956,0.143278071,0.145799485,0.148320898,0.150842312,0.153363726,0.15588514,0.158406554,0.160927967,0.163449381,0.165970795,0.168492209,0.171013623,0.173535036,0.17605645,0.178616434,0.181176418,0.183736402,0.186296386,0.188856369,0.191416353,0.193976337,0.196536321,0.199096305,0.201656289,0.204216272,0.206776256,0.209059525,0.211342793,0.213626061,0.215909329,0.220139144,0.224368959,0.228598775,0.23282859,0.233761677,0.234694764,0.235627851,0.236560939,0.237494026,0.241882927,0.246271828,0.250660729,0.25504963,0.259438532,0.263827433,0.268216334,0.272605235,0.276994136,0.281383037,0.285771938,0.290160839,0.295023196,0.299885553,0.304747909,0.309610266,0.314472623,0.318302823,0.322133023,0.325963223,0.329793423,0.333623623,0.338809252,0.343994881,0.34918051,0.354366139,0.359551768,0.365806647,0.372061527,0.378316406,0.384571285,0.390826165,0.396280475,0.401734785,0.407189095,0.412643405,0.418097715,0.424830806,0.431563897,0.438296988,0.445030079,0.45176317,0.458141741,0.464520312,0.470898882,0.477277453,0.483656024,0.491575849,0.499495673,0.507415498,0.515335323,0.523255147,0.529953726,0.536652305,0.543350883,0.550049462,0.556748041,0.56570469,0.574661339,0.583617989,0.592574638,0.601531287,0.608500302,0.615469316,0.622438331,0.629407346,0.636376361,0.6440572,0.65173804,0.659418879,0.667099719,0.674780559,0.675602454,0.676424349,0.677246244,0.67806814,0.678890035,0.676924702,0.674959369,0.672994036,0.671028703,0.66906337
